2025-11-19 16:57:49.226764|10800.0
2025-11-23 16:57:49.226764|4500.0
2025-11-23 17:26:50.342926|5686.063814640045
2025-11-23 19:53:42.576365|18.54269313812256
2025-11-23 20:53:42.576365|240.54269313812256
2025-11-25 17:14:14.668629|33.23431038856506
2025-11-25 17:19:14.668629|10.23431038856506
2025-11-25 17:24:14.668629|60.23431038856506
2025-11-29 20:39:48.930172|12.56331467628479
2025-11-29 20:46:07.450198|13.804838418960571
2025-11-29 20:51:41.277397|13.79136872291565
2025-11-29 20:54:37.665874|28.460251569747925
2025-11-29 21:52:34.899072|124.11625123023987
2025-11-29 22:02:59.922456|123.91341185569763
2025-11-29 22:12:56.072645|151.54813981056213
