model,generated_image,original_case,original_image,mse
1_attention_layer,1_layers_im0.png,Case_N006,slice_000.npy,0.06512108445167542
1_attention_layer,1_layers_im0.png,Case_N006,slice_001.npy,0.057666610926389694
1_attention_layer,1_layers_im0.png,Case_N006,slice_002.npy,0.05093300715088844
1_attention_layer,1_layers_im0.png,Case_N006,slice_003.npy,0.054900407791137695
1_attention_layer,1_layers_im0.png,Case_N006,slice_004.npy,0.050754185765981674
1_attention_layer,1_layers_im0.png,Case_N006,slice_005.npy,0.0504838228225708
1_attention_layer,1_layers_im0.png,Case_N006,slice_006.npy,0.03934768959879875
1_attention_layer,1_layers_im0.png,Case_N006,slice_007.npy,0.03364099562168121
1_attention_layer,1_layers_im0.png,Case_N006,slice_008.npy,0.04168170318007469
1_attention_layer,1_layers_im0.png,Case_N012,slice_000.npy,0.07197832316160202
1_attention_layer,1_layers_im0.png,Case_N012,slice_001.npy,0.06713877618312836
1_attention_layer,1_layers_im0.png,Case_N012,slice_002.npy,0.07976676523685455
1_attention_layer,1_layers_im0.png,Case_N012,slice_003.npy,0.058698032051324844
1_attention_layer,1_layers_im0.png,Case_N012,slice_004.npy,0.08494721353054047
1_attention_layer,1_layers_im0.png,Case_N012,slice_005.npy,0.07400130480527878
1_attention_layer,1_layers_im0.png,Case_N012,slice_006.npy,0.057377640157938004
1_attention_layer,1_layers_im0.png,Case_N012,slice_007.npy,0.07066120952367783
1_attention_layer,1_layers_im0.png,Case_N012,slice_008.npy,0.0687708705663681
1_attention_layer,1_layers_im0.png,Case_N013,slice_000.npy,0.05321154743432999
1_attention_layer,1_layers_im0.png,Case_N013,slice_001.npy,0.0707518681883812
1_attention_layer,1_layers_im0.png,Case_N013,slice_002.npy,0.06591732800006866
1_attention_layer,1_layers_im0.png,Case_N013,slice_003.npy,0.06775479018688202
1_attention_layer,1_layers_im0.png,Case_N013,slice_004.npy,0.036552488803863525
1_attention_layer,1_layers_im0.png,Case_N013,slice_005.npy,0.0312278363853693
1_attention_layer,1_layers_im0.png,Case_N013,slice_006.npy,0.05273405462503433
1_attention_layer,1_layers_im0.png,Case_N013,slice_007.npy,0.06447196751832962
1_attention_layer,1_layers_im0.png,Case_N014,slice_000.npy,0.05321871489286423
1_attention_layer,1_layers_im0.png,Case_N014,slice_001.npy,0.057646945118904114
1_attention_layer,1_layers_im0.png,Case_N014,slice_002.npy,0.05255096033215523
1_attention_layer,1_layers_im0.png,Case_N014,slice_003.npy,0.06383980065584183
1_attention_layer,1_layers_im0.png,Case_N014,slice_004.npy,0.07574933767318726
1_attention_layer,1_layers_im0.png,Case_N014,slice_005.npy,0.07766024768352509
1_attention_layer,1_layers_im0.png,Case_N016,slice_000.npy,0.04516372084617615
1_attention_layer,1_layers_im0.png,Case_N016,slice_001.npy,0.04652773588895798
1_attention_layer,1_layers_im0.png,Case_N016,slice_002.npy,0.03427448868751526
1_attention_layer,1_layers_im0.png,Case_N016,slice_003.npy,0.04287980869412422
1_attention_layer,1_layers_im0.png,Case_N018,slice_000.npy,0.07413694262504578
1_attention_layer,1_layers_im0.png,Case_N018,slice_001.npy,0.04389788582921028
1_attention_layer,1_layers_im0.png,Case_N018,slice_002.npy,0.04499781131744385
1_attention_layer,1_layers_im0.png,Case_N018,slice_003.npy,0.04069194942712784
1_attention_layer,1_layers_im0.png,Case_N018,slice_004.npy,0.03782806545495987
1_attention_layer,1_layers_im0.png,Case_N018,slice_005.npy,0.037435952574014664
1_attention_layer,1_layers_im0.png,Case_N018,slice_006.npy,0.029857872053980827
1_attention_layer,1_layers_im0.png,Case_N018,slice_007.npy,0.0430399589240551
1_attention_layer,1_layers_im0.png,Case_N020,slice_000.npy,0.07839614152908325
1_attention_layer,1_layers_im0.png,Case_N020,slice_001.npy,0.06718993186950684
1_attention_layer,1_layers_im0.png,Case_N020,slice_002.npy,0.0617155022919178
1_attention_layer,1_layers_im0.png,Case_N020,slice_003.npy,0.06943022459745407
1_attention_layer,1_layers_im0.png,Case_N020,slice_004.npy,0.07230452448129654
1_attention_layer,1_layers_im0.png,Case_N020,slice_005.npy,0.08240213990211487
1_attention_layer,1_layers_im0.png,Case_N020,slice_006.npy,0.08034765720367432
1_attention_layer,1_layers_im0.png,Case_N023,slice_000.npy,0.0545782744884491
1_attention_layer,1_layers_im0.png,Case_N023,slice_001.npy,0.04696819186210632
1_attention_layer,1_layers_im0.png,Case_N023,slice_002.npy,0.0454246923327446
1_attention_layer,1_layers_im0.png,Case_N023,slice_003.npy,0.04331369698047638
1_attention_layer,1_layers_im0.png,Case_N023,slice_004.npy,0.05309899151325226
1_attention_layer,1_layers_im0.png,Case_N023,slice_005.npy,0.05097394436597824
1_attention_layer,1_layers_im0.png,Case_N023,slice_006.npy,0.04704587161540985
1_attention_layer,1_layers_im0.png,Case_N023,slice_007.npy,0.04096578434109688
1_attention_layer,1_layers_im0.png,Case_N024,slice_000.npy,0.08014468848705292
1_attention_layer,1_layers_im0.png,Case_N024,slice_001.npy,0.07716816663742065
1_attention_layer,1_layers_im0.png,Case_N024,slice_002.npy,0.05434897169470787
1_attention_layer,1_layers_im0.png,Case_N024,slice_003.npy,0.05227269232273102
1_attention_layer,1_layers_im0.png,Case_N024,slice_004.npy,0.04855075478553772
1_attention_layer,1_layers_im0.png,Case_N024,slice_005.npy,0.04486578330397606
1_attention_layer,1_layers_im0.png,Case_N024,slice_006.npy,0.04770198091864586
1_attention_layer,1_layers_im0.png,Case_N024,slice_007.npy,0.036763597279787064
1_attention_layer,1_layers_im0.png,Case_N025,slice_000.npy,0.05368984490633011
1_attention_layer,1_layers_im0.png,Case_N025,slice_001.npy,0.06386832147836685
1_attention_layer,1_layers_im0.png,Case_N025,slice_002.npy,0.05289100110530853
1_attention_layer,1_layers_im0.png,Case_N025,slice_003.npy,0.047076787799596786
1_attention_layer,1_layers_im0.png,Case_N025,slice_004.npy,0.05677878111600876
1_attention_layer,1_layers_im0.png,Case_N025,slice_005.npy,0.042991526424884796
1_attention_layer,1_layers_im0.png,Case_N025,slice_006.npy,0.0361940898001194
1_attention_layer,1_layers_im0.png,Case_N025,slice_007.npy,0.05388261005282402
1_attention_layer,1_layers_im0.png,Case_N027,slice_000.npy,0.0716714859008789
1_attention_layer,1_layers_im0.png,Case_N027,slice_001.npy,0.048622194677591324
1_attention_layer,1_layers_im0.png,Case_N027,slice_002.npy,0.03836381435394287
1_attention_layer,1_layers_im0.png,Case_N027,slice_003.npy,0.03857358545064926
1_attention_layer,1_layers_im0.png,Case_N027,slice_004.npy,0.04051434248685837
1_attention_layer,1_layers_im0.png,Case_N027,slice_005.npy,0.04440036416053772
1_attention_layer,1_layers_im0.png,Case_N027,slice_006.npy,0.06660933792591095
1_attention_layer,1_layers_im0.png,Case_N027,slice_007.npy,0.06939336657524109
1_attention_layer,1_layers_im0.png,Case_N027,slice_008.npy,0.04193336144089699
1_attention_layer,1_layers_im0.png,Case_N030,slice_000.npy,0.05384226515889168
1_attention_layer,1_layers_im0.png,Case_N030,slice_001.npy,0.07541462033987045
1_attention_layer,1_layers_im0.png,Case_N030,slice_002.npy,0.07186630368232727
1_attention_layer,1_layers_im0.png,Case_N030,slice_003.npy,0.056088268756866455
1_attention_layer,1_layers_im0.png,Case_N030,slice_004.npy,0.05374191328883171
1_attention_layer,1_layers_im0.png,Case_N030,slice_005.npy,0.05422157794237137
1_attention_layer,1_layers_im0.png,Case_N030,slice_006.npy,0.04146064445376396
1_attention_layer,1_layers_im0.png,Case_N032,slice_000.npy,0.04879138991236687
1_attention_layer,1_layers_im0.png,Case_N032,slice_001.npy,0.04812416061758995
1_attention_layer,1_layers_im0.png,Case_N032,slice_002.npy,0.039657413959503174
1_attention_layer,1_layers_im0.png,Case_N032,slice_003.npy,0.052328698337078094
1_attention_layer,1_layers_im0.png,Case_N032,slice_004.npy,0.06822507828474045
1_attention_layer,1_layers_im0.png,Case_N032,slice_005.npy,0.08178321272134781
1_attention_layer,1_layers_im0.png,Case_N032,slice_006.npy,0.049352146685123444
1_attention_layer,1_layers_im0.png,Case_N033,slice_000.npy,0.05756645277142525
1_attention_layer,1_layers_im0.png,Case_N033,slice_001.npy,0.06028199568390846
1_attention_layer,1_layers_im0.png,Case_N033,slice_002.npy,0.0443514920771122
1_attention_layer,1_layers_im0.png,Case_N033,slice_003.npy,0.046295225620269775
1_attention_layer,1_layers_im0.png,Case_N033,slice_004.npy,0.04632047563791275
1_attention_layer,1_layers_im0.png,Case_N033,slice_005.npy,0.03318408131599426
1_attention_layer,1_layers_im0.png,Case_N033,slice_006.npy,0.024081606417894363
1_attention_layer,1_layers_im0.png,Case_N034,slice_000.npy,0.059291526675224304
1_attention_layer,1_layers_im0.png,Case_N034,slice_001.npy,0.04443764314055443
1_attention_layer,1_layers_im0.png,Case_N034,slice_002.npy,0.03444592282176018
1_attention_layer,1_layers_im0.png,Case_N034,slice_003.npy,0.033636726438999176
1_attention_layer,1_layers_im0.png,Case_N034,slice_004.npy,0.03111281432211399
1_attention_layer,1_layers_im0.png,Case_N034,slice_005.npy,0.029118474572896957
1_attention_layer,1_layers_im0.png,Case_N034,slice_006.npy,0.030372990295290947
1_attention_layer,1_layers_im0.png,Case_N037,slice_000.npy,0.0696282908320427
1_attention_layer,1_layers_im0.png,Case_N037,slice_001.npy,0.07387146353721619
1_attention_layer,1_layers_im0.png,Case_N037,slice_002.npy,0.057723455131053925
1_attention_layer,1_layers_im0.png,Case_N037,slice_003.npy,0.04693115875124931
1_attention_layer,1_layers_im0.png,Case_N037,slice_004.npy,0.05793984606862068
1_attention_layer,1_layers_im0.png,Case_N037,slice_005.npy,0.05151558294892311
1_attention_layer,1_layers_im0.png,Case_N037,slice_006.npy,0.05284862965345383
1_attention_layer,1_layers_im0.png,Case_N040,slice_000.npy,0.05540137737989426
1_attention_layer,1_layers_im0.png,Case_N040,slice_001.npy,0.05147506669163704
1_attention_layer,1_layers_im0.png,Case_N040,slice_002.npy,0.058756619691848755
1_attention_layer,1_layers_im0.png,Case_N040,slice_003.npy,0.06052649766206741
1_attention_layer,1_layers_im0.png,Case_N040,slice_004.npy,0.0654890164732933
1_attention_layer,1_layers_im0.png,Case_N040,slice_005.npy,0.07444776594638824
1_attention_layer,1_layers_im0.png,Case_N041,slice_000.npy,0.05347314476966858
1_attention_layer,1_layers_im0.png,Case_N041,slice_001.npy,0.04947703704237938
1_attention_layer,1_layers_im0.png,Case_N041,slice_002.npy,0.04261943697929382
1_attention_layer,1_layers_im0.png,Case_N041,slice_003.npy,0.03134656324982643
1_attention_layer,1_layers_im0.png,Case_N041,slice_004.npy,0.02994721755385399
1_attention_layer,1_layers_im0.png,Case_N041,slice_005.npy,0.030269216746091843
1_attention_layer,1_layers_im0.png,Case_N041,slice_006.npy,0.0305953249335289
1_attention_layer,1_layers_im0.png,Case_N042,slice_000.npy,0.051712293177843094
1_attention_layer,1_layers_im0.png,Case_N042,slice_001.npy,0.029040686786174774
1_attention_layer,1_layers_im0.png,Case_N042,slice_002.npy,0.03491908311843872
1_attention_layer,1_layers_im0.png,Case_N042,slice_003.npy,0.05636774003505707
1_attention_layer,1_layers_im0.png,Case_N042,slice_004.npy,0.03074231743812561
1_attention_layer,1_layers_im0.png,Case_N042,slice_005.npy,0.04711417108774185
1_attention_layer,1_layers_im0.png,Case_N042,slice_006.npy,0.04321141913533211
1_attention_layer,1_layers_im0.png,Case_N046,slice_000.npy,0.05765266716480255
1_attention_layer,1_layers_im0.png,Case_N046,slice_001.npy,0.05071544274687767
1_attention_layer,1_layers_im0.png,Case_N046,slice_002.npy,0.05741284787654877
1_attention_layer,1_layers_im0.png,Case_N046,slice_003.npy,0.0644107460975647
1_attention_layer,1_layers_im0.png,Case_N046,slice_004.npy,0.05534931644797325
1_attention_layer,1_layers_im0.png,Case_N046,slice_005.npy,0.06517775356769562
1_attention_layer,1_layers_im0.png,Case_N046,slice_006.npy,0.062382474541664124
1_attention_layer,1_layers_im0.png,Case_N046,slice_007.npy,0.054807763546705246
1_attention_layer,1_layers_im0.png,Case_N048,slice_000.npy,0.047803349792957306
1_attention_layer,1_layers_im0.png,Case_N048,slice_001.npy,0.03952989727258682
1_attention_layer,1_layers_im0.png,Case_N048,slice_002.npy,0.053726889193058014
1_attention_layer,1_layers_im0.png,Case_N048,slice_003.npy,0.06630940735340118
1_attention_layer,1_layers_im0.png,Case_N048,slice_004.npy,0.05390681326389313
1_attention_layer,1_layers_im0.png,Case_N048,slice_005.npy,0.037730440497398376
1_attention_layer,1_layers_im0.png,Case_N049,slice_000.npy,0.08715622872114182
1_attention_layer,1_layers_im0.png,Case_N049,slice_001.npy,0.0695137158036232
1_attention_layer,1_layers_im0.png,Case_N049,slice_002.npy,0.04723845422267914
1_attention_layer,1_layers_im0.png,Case_N049,slice_003.npy,0.04342173412442207
1_attention_layer,1_layers_im0.png,Case_N049,slice_004.npy,0.04961217939853668
1_attention_layer,1_layers_im0.png,Case_N049,slice_005.npy,0.04788273200392723
1_attention_layer,1_layers_im0.png,Case_N049,slice_006.npy,0.0448603630065918
1_attention_layer,1_layers_im0.png,Case_N049,slice_007.npy,0.042264148592948914
1_attention_layer,1_layers_im0.png,Case_N052,slice_000.npy,0.053357671946287155
1_attention_layer,1_layers_im0.png,Case_N052,slice_001.npy,0.04766029119491577
1_attention_layer,1_layers_im0.png,Case_N052,slice_002.npy,0.04510946944355965
1_attention_layer,1_layers_im0.png,Case_N052,slice_003.npy,0.03637191280722618
1_attention_layer,1_layers_im0.png,Case_N052,slice_004.npy,0.04240211471915245
1_attention_layer,1_layers_im0.png,Case_N052,slice_005.npy,0.02231007069349289
1_attention_layer,1_layers_im0.png,Case_N054,slice_000.npy,0.055641792714595795
1_attention_layer,1_layers_im0.png,Case_N054,slice_001.npy,0.060066480189561844
1_attention_layer,1_layers_im0.png,Case_N054,slice_002.npy,0.05506370961666107
1_attention_layer,1_layers_im0.png,Case_N054,slice_003.npy,0.06028681620955467
1_attention_layer,1_layers_im0.png,Case_N054,slice_004.npy,0.04474465548992157
1_attention_layer,1_layers_im0.png,Case_N054,slice_005.npy,0.042447857558727264
1_attention_layer,1_layers_im0.png,Case_N054,slice_006.npy,0.05924954265356064
1_attention_layer,1_layers_im0.png,Case_N058,slice_000.npy,0.03682658076286316
1_attention_layer,1_layers_im0.png,Case_N058,slice_001.npy,0.05080645531415939
1_attention_layer,1_layers_im0.png,Case_N058,slice_002.npy,0.03389006108045578
1_attention_layer,1_layers_im0.png,Case_N058,slice_003.npy,0.03842543810606003
1_attention_layer,1_layers_im0.png,Case_N058,slice_004.npy,0.044395335018634796
1_attention_layer,1_layers_im0.png,Case_N058,slice_005.npy,0.03273651376366615
1_attention_layer,1_layers_im0.png,Case_N058,slice_006.npy,0.035988226532936096
1_attention_layer,1_layers_im0.png,Case_N065,slice_000.npy,0.06557156890630722
1_attention_layer,1_layers_im0.png,Case_N065,slice_001.npy,0.06533245742321014
1_attention_layer,1_layers_im0.png,Case_N065,slice_002.npy,0.08097049593925476
1_attention_layer,1_layers_im0.png,Case_N065,slice_003.npy,0.07287388294935226
1_attention_layer,1_layers_im0.png,Case_N065,slice_004.npy,0.08162134885787964
1_attention_layer,1_layers_im0.png,Case_N068,slice_000.npy,0.052053000777959824
1_attention_layer,1_layers_im0.png,Case_N068,slice_001.npy,0.047737929970026016
1_attention_layer,1_layers_im0.png,Case_N068,slice_002.npy,0.048030704259872437
1_attention_layer,1_layers_im0.png,Case_N068,slice_003.npy,0.05231921747326851
1_attention_layer,1_layers_im0.png,Case_N068,slice_004.npy,0.04281190037727356
1_attention_layer,1_layers_im0.png,Case_N068,slice_005.npy,0.05201505124568939
1_attention_layer,1_layers_im0.png,Case_N068,slice_006.npy,0.0392298698425293
1_attention_layer,1_layers_im0.png,Case_N070,slice_000.npy,0.11354459822177887
1_attention_layer,1_layers_im0.png,Case_N070,slice_001.npy,0.05463668704032898
1_attention_layer,1_layers_im0.png,Case_N070,slice_002.npy,0.04638160392642021
1_attention_layer,1_layers_im0.png,Case_N070,slice_003.npy,0.03586624562740326
1_attention_layer,1_layers_im0.png,Case_N070,slice_004.npy,0.028928296640515327
1_attention_layer,1_layers_im0.png,Case_N070,slice_005.npy,0.022476740181446075
1_attention_layer,1_layers_im0.png,Case_N070,slice_006.npy,0.03554604947566986
1_attention_layer,1_layers_im0.png,Case_N070,slice_007.npy,0.027288135141134262
1_attention_layer,1_layers_im0.png,Case_N075,slice_000.npy,0.05335330218076706
1_attention_layer,1_layers_im0.png,Case_N075,slice_001.npy,0.03739128261804581
1_attention_layer,1_layers_im0.png,Case_N075,slice_002.npy,0.036965396255254745
1_attention_layer,1_layers_im0.png,Case_N075,slice_003.npy,0.055862847715616226
1_attention_layer,1_layers_im0.png,Case_N075,slice_004.npy,0.06716261059045792
1_attention_layer,1_layers_im0.png,Case_N075,slice_005.npy,0.052619121968746185
1_attention_layer,1_layers_im0.png,Case_N075,slice_006.npy,0.03380150347948074
1_attention_layer,1_layers_im0.png,Case_N079,slice_000.npy,0.062078848481178284
1_attention_layer,1_layers_im0.png,Case_N079,slice_001.npy,0.058321546763181686
1_attention_layer,1_layers_im0.png,Case_N079,slice_002.npy,0.06639304757118225
1_attention_layer,1_layers_im0.png,Case_N079,slice_003.npy,0.05026760697364807
1_attention_layer,1_layers_im0.png,Case_N079,slice_004.npy,0.03590143471956253
1_attention_layer,1_layers_im0.png,Case_N079,slice_005.npy,0.04409508407115936
1_attention_layer,1_layers_im0.png,Case_N079,slice_006.npy,0.025663070380687714
1_attention_layer,1_layers_im0.png,Case_N083,slice_000.npy,0.07354390621185303
1_attention_layer,1_layers_im0.png,Case_N083,slice_001.npy,0.07291672378778458
1_attention_layer,1_layers_im0.png,Case_N083,slice_002.npy,0.07889284938573837
1_attention_layer,1_layers_im0.png,Case_N083,slice_003.npy,0.04584226757287979
1_attention_layer,1_layers_im0.png,Case_N083,slice_004.npy,0.059570856392383575
1_attention_layer,1_layers_im0.png,Case_N083,slice_005.npy,0.039382148534059525
1_attention_layer,1_layers_im0.png,Case_N083,slice_006.npy,0.035468555986881256
1_attention_layer,1_layers_im0.png,Case_N084,slice_000.npy,0.03608030080795288
1_attention_layer,1_layers_im0.png,Case_N084,slice_001.npy,0.034587398171424866
1_attention_layer,1_layers_im0.png,Case_N084,slice_002.npy,0.04498511925339699
1_attention_layer,1_layers_im0.png,Case_N084,slice_003.npy,0.035289276391267776
1_attention_layer,1_layers_im0.png,Case_N084,slice_004.npy,0.051870379596948624
1_attention_layer,1_layers_im0.png,Case_N084,slice_005.npy,0.03283702954649925
1_attention_layer,1_layers_im0.png,Case_N089,slice_000.npy,0.07438071072101593
1_attention_layer,1_layers_im0.png,Case_N089,slice_001.npy,0.05693632364273071
1_attention_layer,1_layers_im0.png,Case_N089,slice_002.npy,0.04173310846090317
1_attention_layer,1_layers_im0.png,Case_N089,slice_003.npy,0.025087770074605942
1_attention_layer,1_layers_im0.png,Case_N089,slice_004.npy,0.02760188654065132
1_attention_layer,1_layers_im0.png,Case_N089,slice_005.npy,0.03652520105242729
1_attention_layer,1_layers_im0.png,Case_N089,slice_006.npy,0.02668626792728901
1_attention_layer,1_layers_im0.png,Case_P001,slice_000.npy,0.0982874184846878
1_attention_layer,1_layers_im0.png,Case_P001,slice_001.npy,0.11284633725881577
1_attention_layer,1_layers_im0.png,Case_P001,slice_002.npy,0.09091218560934067
1_attention_layer,1_layers_im0.png,Case_P001,slice_003.npy,0.08530225604772568
1_attention_layer,1_layers_im0.png,Case_P001,slice_004.npy,0.07781614363193512
1_attention_layer,1_layers_im0.png,Case_P001,slice_005.npy,0.09387710690498352
1_attention_layer,1_layers_im0.png,Case_P001,slice_006.npy,0.08017324656248093
1_attention_layer,1_layers_im0.png,Case_P001,slice_007.npy,0.06613559275865555
1_attention_layer,1_layers_im0.png,Case_P001,slice_008.npy,0.05865854769945145
1_attention_layer,1_layers_im0.png,Case_P001,slice_009.npy,0.0482308603823185
1_attention_layer,1_layers_im0.png,Case_P002,slice_000.npy,0.03434281796216965
1_attention_layer,1_layers_im0.png,Case_P002,slice_001.npy,0.033563461154699326
1_attention_layer,1_layers_im0.png,Case_P002,slice_002.npy,0.035435061901807785
1_attention_layer,1_layers_im0.png,Case_P002,slice_003.npy,0.03839043900370598
1_attention_layer,1_layers_im0.png,Case_P002,slice_004.npy,0.04285040497779846
1_attention_layer,1_layers_im0.png,Case_P002,slice_005.npy,0.05276249721646309
1_attention_layer,1_layers_im0.png,Case_P002,slice_006.npy,0.04668242111802101
1_attention_layer,1_layers_im0.png,Case_P002,slice_007.npy,0.05739016830921173
1_attention_layer,1_layers_im0.png,Case_P003,slice_000.npy,0.046065375208854675
1_attention_layer,1_layers_im0.png,Case_P003,slice_001.npy,0.029820017516613007
1_attention_layer,1_layers_im0.png,Case_P003,slice_002.npy,0.03232172131538391
1_attention_layer,1_layers_im0.png,Case_P003,slice_003.npy,0.03063398413360119
1_attention_layer,1_layers_im0.png,Case_P003,slice_004.npy,0.028717556968331337
1_attention_layer,1_layers_im0.png,Case_P003,slice_005.npy,0.03642860800027847
1_attention_layer,1_layers_im0.png,Case_P003,slice_006.npy,0.039374783635139465
1_attention_layer,1_layers_im0.png,Case_P003,slice_007.npy,0.057137392461299896
1_attention_layer,1_layers_im0.png,Case_P004,slice_000.npy,0.05952410399913788
1_attention_layer,1_layers_im0.png,Case_P004,slice_001.npy,0.05140495300292969
1_attention_layer,1_layers_im0.png,Case_P004,slice_002.npy,0.04586990177631378
1_attention_layer,1_layers_im0.png,Case_P004,slice_003.npy,0.05492924898862839
1_attention_layer,1_layers_im0.png,Case_P004,slice_004.npy,0.04268369823694229
1_attention_layer,1_layers_im0.png,Case_P004,slice_005.npy,0.032089028507471085
1_attention_layer,1_layers_im0.png,Case_P005,slice_000.npy,0.0560312494635582
1_attention_layer,1_layers_im0.png,Case_P005,slice_001.npy,0.03796050325036049
1_attention_layer,1_layers_im0.png,Case_P005,slice_002.npy,0.03506999462842941
1_attention_layer,1_layers_im0.png,Case_P005,slice_003.npy,0.06512724608182907
1_attention_layer,1_layers_im0.png,Case_P005,slice_004.npy,0.06930799037218094
1_attention_layer,1_layers_im0.png,Case_P005,slice_005.npy,0.07061591744422913
1_attention_layer,1_layers_im0.png,Case_P005,slice_006.npy,0.057781513780355453
1_attention_layer,1_layers_im0.png,Case_P007,slice_000.npy,0.0479254350066185
1_attention_layer,1_layers_im0.png,Case_P007,slice_001.npy,0.04206625372171402
1_attention_layer,1_layers_im0.png,Case_P007,slice_002.npy,0.02900446578860283
1_attention_layer,1_layers_im0.png,Case_P007,slice_003.npy,0.03490189090371132
1_attention_layer,1_layers_im0.png,Case_P007,slice_004.npy,0.04746038839221001
1_attention_layer,1_layers_im0.png,Case_P007,slice_005.npy,0.034118905663490295
1_attention_layer,1_layers_im0.png,Case_P007,slice_006.npy,0.05316565930843353
1_attention_layer,1_layers_im0.png,Case_P008,slice_000.npy,0.06579133868217468
1_attention_layer,1_layers_im0.png,Case_P008,slice_001.npy,0.08057798445224762
1_attention_layer,1_layers_im0.png,Case_P008,slice_002.npy,0.0552012100815773
1_attention_layer,1_layers_im0.png,Case_P008,slice_003.npy,0.05360336974263191
1_attention_layer,1_layers_im0.png,Case_P008,slice_004.npy,0.05049099773168564
1_attention_layer,1_layers_im0.png,Case_P008,slice_005.npy,0.04917512834072113
1_attention_layer,1_layers_im0.png,Case_P008,slice_006.npy,0.05371357500553131
1_attention_layer,1_layers_im0.png,Case_P008,slice_007.npy,0.03915449231863022
1_attention_layer,1_layers_im0.png,Case_P009,slice_000.npy,0.04183527082204819
1_attention_layer,1_layers_im0.png,Case_P009,slice_001.npy,0.03791875019669533
1_attention_layer,1_layers_im0.png,Case_P009,slice_002.npy,0.03598608449101448
1_attention_layer,1_layers_im0.png,Case_P009,slice_003.npy,0.03632890433073044
1_attention_layer,1_layers_im0.png,Case_P009,slice_004.npy,0.03762170672416687
1_attention_layer,1_layers_im0.png,Case_P009,slice_005.npy,0.03805438056588173
1_attention_layer,1_layers_im0.png,Case_P009,slice_006.npy,0.03505267947912216
1_attention_layer,1_layers_im0.png,Case_P009,slice_007.npy,0.03983836993575096
1_attention_layer,1_layers_im0.png,Case_P010,slice_000.npy,0.038818009197711945
1_attention_layer,1_layers_im0.png,Case_P010,slice_001.npy,0.03918776288628578
1_attention_layer,1_layers_im0.png,Case_P010,slice_002.npy,0.031700387597084045
1_attention_layer,1_layers_im0.png,Case_P010,slice_003.npy,0.04062073677778244
1_attention_layer,1_layers_im0.png,Case_P010,slice_004.npy,0.039603445678949356
1_attention_layer,1_layers_im0.png,Case_P010,slice_005.npy,0.03784829378128052
1_attention_layer,1_layers_im0.png,Case_P010,slice_006.npy,0.05527772009372711
1_attention_layer,1_layers_im0.png,Case_P011,slice_000.npy,0.06223822757601738
1_attention_layer,1_layers_im0.png,Case_P011,slice_001.npy,0.04492645710706711
1_attention_layer,1_layers_im0.png,Case_P011,slice_002.npy,0.03924649581313133
1_attention_layer,1_layers_im0.png,Case_P011,slice_003.npy,0.043167561292648315
1_attention_layer,1_layers_im0.png,Case_P011,slice_004.npy,0.038152653723955154
1_attention_layer,1_layers_im0.png,Case_P011,slice_005.npy,0.051392123103141785
1_attention_layer,1_layers_im0.png,Case_P011,slice_006.npy,0.06076154485344887
1_attention_layer,1_layers_im0.png,Case_P015,slice_000.npy,0.05978260561823845
1_attention_layer,1_layers_im0.png,Case_P015,slice_001.npy,0.06424161791801453
1_attention_layer,1_layers_im0.png,Case_P015,slice_002.npy,0.07283087074756622
1_attention_layer,1_layers_im0.png,Case_P015,slice_003.npy,0.049587883055210114
1_attention_layer,1_layers_im0.png,Case_P015,slice_004.npy,0.05534104257822037
1_attention_layer,1_layers_im0.png,Case_P015,slice_005.npy,0.05062175914645195
1_attention_layer,1_layers_im0.png,Case_P015,slice_006.npy,0.02892247401177883
1_attention_layer,1_layers_im0.png,Case_P015,slice_007.npy,0.029919994994997978
1_attention_layer,1_layers_im0.png,Case_P015,slice_008.npy,0.02246592380106449
1_attention_layer,1_layers_im0.png,Case_P017,slice_000.npy,0.04633919894695282
1_attention_layer,1_layers_im0.png,Case_P017,slice_001.npy,0.032566141337156296
1_attention_layer,1_layers_im0.png,Case_P017,slice_002.npy,0.04014954715967178
1_attention_layer,1_layers_im0.png,Case_P017,slice_003.npy,0.03572819381952286
1_attention_layer,1_layers_im0.png,Case_P017,slice_004.npy,0.05281035229563713
1_attention_layer,1_layers_im0.png,Case_P017,slice_005.npy,0.0535731166601181
1_attention_layer,1_layers_im0.png,Case_P017,slice_006.npy,0.036749646067619324
1_attention_layer,1_layers_im0.png,Case_P019,slice_000.npy,0.04742538183927536
1_attention_layer,1_layers_im0.png,Case_P019,slice_001.npy,0.03796124458312988
1_attention_layer,1_layers_im0.png,Case_P019,slice_002.npy,0.04817237704992294
1_attention_layer,1_layers_im0.png,Case_P019,slice_003.npy,0.06287377327680588
1_attention_layer,1_layers_im0.png,Case_P019,slice_004.npy,0.04829605296254158
1_attention_layer,1_layers_im0.png,Case_P019,slice_005.npy,0.049606528133153915
1_attention_layer,1_layers_im0.png,Case_P019,slice_006.npy,0.0379827581346035
1_attention_layer,1_layers_im0.png,Case_P019,slice_007.npy,0.04000423848628998
1_attention_layer,1_layers_im0.png,Case_P019,slice_008.npy,0.04143577814102173
1_attention_layer,1_layers_im0.png,Case_P021,slice_000.npy,0.0659136176109314
1_attention_layer,1_layers_im0.png,Case_P021,slice_001.npy,0.04838033393025398
1_attention_layer,1_layers_im0.png,Case_P021,slice_002.npy,0.03875424340367317
1_attention_layer,1_layers_im0.png,Case_P021,slice_003.npy,0.05476817116141319
1_attention_layer,1_layers_im0.png,Case_P021,slice_004.npy,0.04732362926006317
