model,generated_image,original_case,original_image,mse
2_attention_layer,2_layers_im0.png,Case_N006,slice_000.npy,0.07035540789365768
2_attention_layer,2_layers_im0.png,Case_N006,slice_001.npy,0.06719736009836197
2_attention_layer,2_layers_im0.png,Case_N006,slice_002.npy,0.04911746829748154
2_attention_layer,2_layers_im0.png,Case_N006,slice_003.npy,0.043676577508449554
2_attention_layer,2_layers_im0.png,Case_N006,slice_004.npy,0.04120849817991257
2_attention_layer,2_layers_im0.png,Case_N006,slice_005.npy,0.04428596422076225
2_attention_layer,2_layers_im0.png,Case_N006,slice_006.npy,0.03919579088687897
2_attention_layer,2_layers_im0.png,Case_N006,slice_007.npy,0.04310678690671921
2_attention_layer,2_layers_im0.png,Case_N006,slice_008.npy,0.04798644036054611
2_attention_layer,2_layers_im0.png,Case_N012,slice_000.npy,0.07831632345914841
2_attention_layer,2_layers_im0.png,Case_N012,slice_001.npy,0.08691591024398804
2_attention_layer,2_layers_im0.png,Case_N012,slice_002.npy,0.08748339116573334
2_attention_layer,2_layers_im0.png,Case_N012,slice_003.npy,0.06308214366436005
2_attention_layer,2_layers_im0.png,Case_N012,slice_004.npy,0.08007871359586716
2_attention_layer,2_layers_im0.png,Case_N012,slice_005.npy,0.07732807099819183
2_attention_layer,2_layers_im0.png,Case_N012,slice_006.npy,0.05715395510196686
2_attention_layer,2_layers_im0.png,Case_N012,slice_007.npy,0.06889763474464417
2_attention_layer,2_layers_im0.png,Case_N012,slice_008.npy,0.0638342872262001
2_attention_layer,2_layers_im0.png,Case_N013,slice_000.npy,0.05608522146940231
2_attention_layer,2_layers_im0.png,Case_N013,slice_001.npy,0.06586700677871704
2_attention_layer,2_layers_im0.png,Case_N013,slice_002.npy,0.054436687380075455
2_attention_layer,2_layers_im0.png,Case_N013,slice_003.npy,0.06251461058855057
2_attention_layer,2_layers_im0.png,Case_N013,slice_004.npy,0.027910007163882256
2_attention_layer,2_layers_im0.png,Case_N013,slice_005.npy,0.02235528454184532
2_attention_layer,2_layers_im0.png,Case_N013,slice_006.npy,0.047759123146533966
2_attention_layer,2_layers_im0.png,Case_N013,slice_007.npy,0.059742867946624756
2_attention_layer,2_layers_im0.png,Case_N014,slice_000.npy,0.0494302399456501
2_attention_layer,2_layers_im0.png,Case_N014,slice_001.npy,0.05260627716779709
2_attention_layer,2_layers_im0.png,Case_N014,slice_002.npy,0.050207436084747314
2_attention_layer,2_layers_im0.png,Case_N014,slice_003.npy,0.05785699933767319
2_attention_layer,2_layers_im0.png,Case_N014,slice_004.npy,0.07018683850765228
2_attention_layer,2_layers_im0.png,Case_N014,slice_005.npy,0.0766470804810524
2_attention_layer,2_layers_im0.png,Case_N016,slice_000.npy,0.03722620755434036
2_attention_layer,2_layers_im0.png,Case_N016,slice_001.npy,0.04064379259943962
2_attention_layer,2_layers_im0.png,Case_N016,slice_002.npy,0.03099837526679039
2_attention_layer,2_layers_im0.png,Case_N016,slice_003.npy,0.03627540171146393
2_attention_layer,2_layers_im0.png,Case_N018,slice_000.npy,0.056997150182724
2_attention_layer,2_layers_im0.png,Case_N018,slice_001.npy,0.03396403416991234
2_attention_layer,2_layers_im0.png,Case_N018,slice_002.npy,0.04043792933225632
2_attention_layer,2_layers_im0.png,Case_N018,slice_003.npy,0.031777914613485336
2_attention_layer,2_layers_im0.png,Case_N018,slice_004.npy,0.03545231372117996
2_attention_layer,2_layers_im0.png,Case_N018,slice_005.npy,0.03517922759056091
2_attention_layer,2_layers_im0.png,Case_N018,slice_006.npy,0.033422186970710754
2_attention_layer,2_layers_im0.png,Case_N018,slice_007.npy,0.05382027477025986
2_attention_layer,2_layers_im0.png,Case_N020,slice_000.npy,0.08382849395275116
2_attention_layer,2_layers_im0.png,Case_N020,slice_001.npy,0.08301105350255966
2_attention_layer,2_layers_im0.png,Case_N020,slice_002.npy,0.08081170171499252
2_attention_layer,2_layers_im0.png,Case_N020,slice_003.npy,0.09514197707176208
2_attention_layer,2_layers_im0.png,Case_N020,slice_004.npy,0.10028239339590073
2_attention_layer,2_layers_im0.png,Case_N020,slice_005.npy,0.11288046836853027
2_attention_layer,2_layers_im0.png,Case_N020,slice_006.npy,0.09755551815032959
2_attention_layer,2_layers_im0.png,Case_N023,slice_000.npy,0.05851177126169205
2_attention_layer,2_layers_im0.png,Case_N023,slice_001.npy,0.04903145506978035
2_attention_layer,2_layers_im0.png,Case_N023,slice_002.npy,0.038092076778411865
2_attention_layer,2_layers_im0.png,Case_N023,slice_003.npy,0.03744900971651077
2_attention_layer,2_layers_im0.png,Case_N023,slice_004.npy,0.049154818058013916
2_attention_layer,2_layers_im0.png,Case_N023,slice_005.npy,0.055217206478118896
2_attention_layer,2_layers_im0.png,Case_N023,slice_006.npy,0.04966498911380768
2_attention_layer,2_layers_im0.png,Case_N023,slice_007.npy,0.05509013682603836
2_attention_layer,2_layers_im0.png,Case_N024,slice_000.npy,0.058970797806978226
2_attention_layer,2_layers_im0.png,Case_N024,slice_001.npy,0.05777765437960625
2_attention_layer,2_layers_im0.png,Case_N024,slice_002.npy,0.04197434335947037
2_attention_layer,2_layers_im0.png,Case_N024,slice_003.npy,0.04397811368107796
2_attention_layer,2_layers_im0.png,Case_N024,slice_004.npy,0.04295099154114723
2_attention_layer,2_layers_im0.png,Case_N024,slice_005.npy,0.04067244008183479
2_attention_layer,2_layers_im0.png,Case_N024,slice_006.npy,0.04418165609240532
2_attention_layer,2_layers_im0.png,Case_N024,slice_007.npy,0.032467473298311234
2_attention_layer,2_layers_im0.png,Case_N025,slice_000.npy,0.0471920408308506
2_attention_layer,2_layers_im0.png,Case_N025,slice_001.npy,0.04221690818667412
2_attention_layer,2_layers_im0.png,Case_N025,slice_002.npy,0.031309716403484344
2_attention_layer,2_layers_im0.png,Case_N025,slice_003.npy,0.03080596774816513
2_attention_layer,2_layers_im0.png,Case_N025,slice_004.npy,0.048009809106588364
2_attention_layer,2_layers_im0.png,Case_N025,slice_005.npy,0.03186032548546791
2_attention_layer,2_layers_im0.png,Case_N025,slice_006.npy,0.028439961373806
2_attention_layer,2_layers_im0.png,Case_N025,slice_007.npy,0.05333539843559265
2_attention_layer,2_layers_im0.png,Case_N027,slice_000.npy,0.08396542817354202
2_attention_layer,2_layers_im0.png,Case_N027,slice_001.npy,0.0489790141582489
2_attention_layer,2_layers_im0.png,Case_N027,slice_002.npy,0.028043607249855995
2_attention_layer,2_layers_im0.png,Case_N027,slice_003.npy,0.03630148246884346
2_attention_layer,2_layers_im0.png,Case_N027,slice_004.npy,0.03725052624940872
2_attention_layer,2_layers_im0.png,Case_N027,slice_005.npy,0.04056013002991676
2_attention_layer,2_layers_im0.png,Case_N027,slice_006.npy,0.05915061756968498
2_attention_layer,2_layers_im0.png,Case_N027,slice_007.npy,0.06239848583936691
2_attention_layer,2_layers_im0.png,Case_N027,slice_008.npy,0.03936091065406799
2_attention_layer,2_layers_im0.png,Case_N030,slice_000.npy,0.03658638149499893
2_attention_layer,2_layers_im0.png,Case_N030,slice_001.npy,0.05591985210776329
2_attention_layer,2_layers_im0.png,Case_N030,slice_002.npy,0.0592154935002327
2_attention_layer,2_layers_im0.png,Case_N030,slice_003.npy,0.04560732841491699
2_attention_layer,2_layers_im0.png,Case_N030,slice_004.npy,0.054340001195669174
2_attention_layer,2_layers_im0.png,Case_N030,slice_005.npy,0.05630737915635109
2_attention_layer,2_layers_im0.png,Case_N030,slice_006.npy,0.04886647313833237
2_attention_layer,2_layers_im0.png,Case_N032,slice_000.npy,0.04277430474758148
2_attention_layer,2_layers_im0.png,Case_N032,slice_001.npy,0.042330965399742126
2_attention_layer,2_layers_im0.png,Case_N032,slice_002.npy,0.026501469314098358
2_attention_layer,2_layers_im0.png,Case_N032,slice_003.npy,0.03999083489179611
2_attention_layer,2_layers_im0.png,Case_N032,slice_004.npy,0.05815038084983826
2_attention_layer,2_layers_im0.png,Case_N032,slice_005.npy,0.06626860797405243
2_attention_layer,2_layers_im0.png,Case_N032,slice_006.npy,0.036507438868284225
2_attention_layer,2_layers_im0.png,Case_N033,slice_000.npy,0.05022018402814865
2_attention_layer,2_layers_im0.png,Case_N033,slice_001.npy,0.05967075005173683
2_attention_layer,2_layers_im0.png,Case_N033,slice_002.npy,0.041731707751750946
2_attention_layer,2_layers_im0.png,Case_N033,slice_003.npy,0.04254314675927162
2_attention_layer,2_layers_im0.png,Case_N033,slice_004.npy,0.037508707493543625
2_attention_layer,2_layers_im0.png,Case_N033,slice_005.npy,0.026589691638946533
2_attention_layer,2_layers_im0.png,Case_N033,slice_006.npy,0.02590337023139
2_attention_layer,2_layers_im0.png,Case_N034,slice_000.npy,0.055799245834350586
2_attention_layer,2_layers_im0.png,Case_N034,slice_001.npy,0.046651002019643784
2_attention_layer,2_layers_im0.png,Case_N034,slice_002.npy,0.04446710646152496
2_attention_layer,2_layers_im0.png,Case_N034,slice_003.npy,0.051446832716464996
2_attention_layer,2_layers_im0.png,Case_N034,slice_004.npy,0.051972582936286926
2_attention_layer,2_layers_im0.png,Case_N034,slice_005.npy,0.0528772696852684
2_attention_layer,2_layers_im0.png,Case_N034,slice_006.npy,0.060976821929216385
2_attention_layer,2_layers_im0.png,Case_N037,slice_000.npy,0.051177509129047394
2_attention_layer,2_layers_im0.png,Case_N037,slice_001.npy,0.058650750666856766
2_attention_layer,2_layers_im0.png,Case_N037,slice_002.npy,0.040727272629737854
2_attention_layer,2_layers_im0.png,Case_N037,slice_003.npy,0.030726294964551926
2_attention_layer,2_layers_im0.png,Case_N037,slice_004.npy,0.042019907385110855
2_attention_layer,2_layers_im0.png,Case_N037,slice_005.npy,0.042692676186561584
2_attention_layer,2_layers_im0.png,Case_N037,slice_006.npy,0.04672876000404358
2_attention_layer,2_layers_im0.png,Case_N040,slice_000.npy,0.07173888385295868
2_attention_layer,2_layers_im0.png,Case_N040,slice_001.npy,0.05505163222551346
2_attention_layer,2_layers_im0.png,Case_N040,slice_002.npy,0.06376250088214874
2_attention_layer,2_layers_im0.png,Case_N040,slice_003.npy,0.06267406046390533
2_attention_layer,2_layers_im0.png,Case_N040,slice_004.npy,0.06506460905075073
2_attention_layer,2_layers_im0.png,Case_N040,slice_005.npy,0.07278576493263245
2_attention_layer,2_layers_im0.png,Case_N041,slice_000.npy,0.04654133692383766
2_attention_layer,2_layers_im0.png,Case_N041,slice_001.npy,0.037028104066848755
2_attention_layer,2_layers_im0.png,Case_N041,slice_002.npy,0.037420421838760376
2_attention_layer,2_layers_im0.png,Case_N041,slice_003.npy,0.0269173514097929
2_attention_layer,2_layers_im0.png,Case_N041,slice_004.npy,0.03049716167151928
2_attention_layer,2_layers_im0.png,Case_N041,slice_005.npy,0.03559280186891556
2_attention_layer,2_layers_im0.png,Case_N041,slice_006.npy,0.0433209091424942
2_attention_layer,2_layers_im0.png,Case_N042,slice_000.npy,0.04996732622385025
2_attention_layer,2_layers_im0.png,Case_N042,slice_001.npy,0.0394311398267746
2_attention_layer,2_layers_im0.png,Case_N042,slice_002.npy,0.051138002425432205
2_attention_layer,2_layers_im0.png,Case_N042,slice_003.npy,0.06471793353557587
2_attention_layer,2_layers_im0.png,Case_N042,slice_004.npy,0.03612246364355087
2_attention_layer,2_layers_im0.png,Case_N042,slice_005.npy,0.06340020895004272
2_attention_layer,2_layers_im0.png,Case_N042,slice_006.npy,0.05428003892302513
2_attention_layer,2_layers_im0.png,Case_N046,slice_000.npy,0.04364452883601189
2_attention_layer,2_layers_im0.png,Case_N046,slice_001.npy,0.04171120002865791
2_attention_layer,2_layers_im0.png,Case_N046,slice_002.npy,0.04812975227832794
2_attention_layer,2_layers_im0.png,Case_N046,slice_003.npy,0.054968610405921936
2_attention_layer,2_layers_im0.png,Case_N046,slice_004.npy,0.04670839011669159
2_attention_layer,2_layers_im0.png,Case_N046,slice_005.npy,0.05708210915327072
2_attention_layer,2_layers_im0.png,Case_N046,slice_006.npy,0.05786006152629852
2_attention_layer,2_layers_im0.png,Case_N046,slice_007.npy,0.04912427440285683
2_attention_layer,2_layers_im0.png,Case_N048,slice_000.npy,0.04831574857234955
2_attention_layer,2_layers_im0.png,Case_N048,slice_001.npy,0.03391034156084061
2_attention_layer,2_layers_im0.png,Case_N048,slice_002.npy,0.038677897304296494
2_attention_layer,2_layers_im0.png,Case_N048,slice_003.npy,0.041988588869571686
2_attention_layer,2_layers_im0.png,Case_N048,slice_004.npy,0.03975267708301544
2_attention_layer,2_layers_im0.png,Case_N048,slice_005.npy,0.040635671466588974
2_attention_layer,2_layers_im0.png,Case_N049,slice_000.npy,0.08423379808664322
2_attention_layer,2_layers_im0.png,Case_N049,slice_001.npy,0.0758863314986229
2_attention_layer,2_layers_im0.png,Case_N049,slice_002.npy,0.04585178941488266
2_attention_layer,2_layers_im0.png,Case_N049,slice_003.npy,0.040372081100940704
2_attention_layer,2_layers_im0.png,Case_N049,slice_004.npy,0.045093998312950134
2_attention_layer,2_layers_im0.png,Case_N049,slice_005.npy,0.04141668230295181
2_attention_layer,2_layers_im0.png,Case_N049,slice_006.npy,0.0325637087225914
2_attention_layer,2_layers_im0.png,Case_N049,slice_007.npy,0.031093381345272064
2_attention_layer,2_layers_im0.png,Case_N052,slice_000.npy,0.049488164484500885
2_attention_layer,2_layers_im0.png,Case_N052,slice_001.npy,0.04237516596913338
2_attention_layer,2_layers_im0.png,Case_N052,slice_002.npy,0.04984660819172859
2_attention_layer,2_layers_im0.png,Case_N052,slice_003.npy,0.046710263937711716
2_attention_layer,2_layers_im0.png,Case_N052,slice_004.npy,0.058075517416000366
2_attention_layer,2_layers_im0.png,Case_N052,slice_005.npy,0.03331955894827843
2_attention_layer,2_layers_im0.png,Case_N054,slice_000.npy,0.03929608315229416
2_attention_layer,2_layers_im0.png,Case_N054,slice_001.npy,0.031740009784698486
2_attention_layer,2_layers_im0.png,Case_N054,slice_002.npy,0.03856131061911583
2_attention_layer,2_layers_im0.png,Case_N054,slice_003.npy,0.046279098838567734
2_attention_layer,2_layers_im0.png,Case_N054,slice_004.npy,0.03719622269272804
2_attention_layer,2_layers_im0.png,Case_N054,slice_005.npy,0.03831936791539192
2_attention_layer,2_layers_im0.png,Case_N054,slice_006.npy,0.06176670640707016
2_attention_layer,2_layers_im0.png,Case_N058,slice_000.npy,0.04331691563129425
2_attention_layer,2_layers_im0.png,Case_N058,slice_001.npy,0.04491215571761131
2_attention_layer,2_layers_im0.png,Case_N058,slice_002.npy,0.02734537236392498
2_attention_layer,2_layers_im0.png,Case_N058,slice_003.npy,0.030206885188817978
2_attention_layer,2_layers_im0.png,Case_N058,slice_004.npy,0.029965536668896675
2_attention_layer,2_layers_im0.png,Case_N058,slice_005.npy,0.02596132829785347
2_attention_layer,2_layers_im0.png,Case_N058,slice_006.npy,0.0412108451128006
2_attention_layer,2_layers_im0.png,Case_N065,slice_000.npy,0.049905285239219666
2_attention_layer,2_layers_im0.png,Case_N065,slice_001.npy,0.06029054522514343
2_attention_layer,2_layers_im0.png,Case_N065,slice_002.npy,0.07450387626886368
2_attention_layer,2_layers_im0.png,Case_N065,slice_003.npy,0.07199037820100784
2_attention_layer,2_layers_im0.png,Case_N065,slice_004.npy,0.07646225392818451
2_attention_layer,2_layers_im0.png,Case_N068,slice_000.npy,0.02319980040192604
2_attention_layer,2_layers_im0.png,Case_N068,slice_001.npy,0.030522804707288742
2_attention_layer,2_layers_im0.png,Case_N068,slice_002.npy,0.034817494451999664
2_attention_layer,2_layers_im0.png,Case_N068,slice_003.npy,0.03996223583817482
2_attention_layer,2_layers_im0.png,Case_N068,slice_004.npy,0.035356827080249786
2_attention_layer,2_layers_im0.png,Case_N068,slice_005.npy,0.049935482442379
2_attention_layer,2_layers_im0.png,Case_N068,slice_006.npy,0.039651405066251755
2_attention_layer,2_layers_im0.png,Case_N070,slice_000.npy,0.07654470205307007
2_attention_layer,2_layers_im0.png,Case_N070,slice_001.npy,0.06863149255514145
2_attention_layer,2_layers_im0.png,Case_N070,slice_002.npy,0.053806837648153305
2_attention_layer,2_layers_im0.png,Case_N070,slice_003.npy,0.0443052239716053
2_attention_layer,2_layers_im0.png,Case_N070,slice_004.npy,0.041946567595005035
2_attention_layer,2_layers_im0.png,Case_N070,slice_005.npy,0.037488486617803574
2_attention_layer,2_layers_im0.png,Case_N070,slice_006.npy,0.05481816828250885
2_attention_layer,2_layers_im0.png,Case_N070,slice_007.npy,0.04919707030057907
2_attention_layer,2_layers_im0.png,Case_N075,slice_000.npy,0.039709653705358505
2_attention_layer,2_layers_im0.png,Case_N075,slice_001.npy,0.022488130256533623
2_attention_layer,2_layers_im0.png,Case_N075,slice_002.npy,0.02697688899934292
2_attention_layer,2_layers_im0.png,Case_N075,slice_003.npy,0.04463736712932587
2_attention_layer,2_layers_im0.png,Case_N075,slice_004.npy,0.0565367266535759
2_attention_layer,2_layers_im0.png,Case_N075,slice_005.npy,0.040768153965473175
2_attention_layer,2_layers_im0.png,Case_N075,slice_006.npy,0.023898323997855186
2_attention_layer,2_layers_im0.png,Case_N079,slice_000.npy,0.037508781999349594
2_attention_layer,2_layers_im0.png,Case_N079,slice_001.npy,0.03378038480877876
2_attention_layer,2_layers_im0.png,Case_N079,slice_002.npy,0.0415131077170372
2_attention_layer,2_layers_im0.png,Case_N079,slice_003.npy,0.038632094860076904
2_attention_layer,2_layers_im0.png,Case_N079,slice_004.npy,0.027342453598976135
2_attention_layer,2_layers_im0.png,Case_N079,slice_005.npy,0.038706324994564056
2_attention_layer,2_layers_im0.png,Case_N079,slice_006.npy,0.024360831826925278
2_attention_layer,2_layers_im0.png,Case_N083,slice_000.npy,0.07271958142518997
2_attention_layer,2_layers_im0.png,Case_N083,slice_001.npy,0.06180620193481445
2_attention_layer,2_layers_im0.png,Case_N083,slice_002.npy,0.06831686198711395
2_attention_layer,2_layers_im0.png,Case_N083,slice_003.npy,0.04802078381180763
2_attention_layer,2_layers_im0.png,Case_N083,slice_004.npy,0.0669526681303978
2_attention_layer,2_layers_im0.png,Case_N083,slice_005.npy,0.04557529836893082
2_attention_layer,2_layers_im0.png,Case_N083,slice_006.npy,0.04009425267577171
2_attention_layer,2_layers_im0.png,Case_N084,slice_000.npy,0.0321597196161747
2_attention_layer,2_layers_im0.png,Case_N084,slice_001.npy,0.03586680814623833
2_attention_layer,2_layers_im0.png,Case_N084,slice_002.npy,0.05317363142967224
2_attention_layer,2_layers_im0.png,Case_N084,slice_003.npy,0.04222865402698517
2_attention_layer,2_layers_im0.png,Case_N084,slice_004.npy,0.05535588413476944
2_attention_layer,2_layers_im0.png,Case_N084,slice_005.npy,0.04092203453183174
2_attention_layer,2_layers_im0.png,Case_N089,slice_000.npy,0.06459462642669678
2_attention_layer,2_layers_im0.png,Case_N089,slice_001.npy,0.048499077558517456
2_attention_layer,2_layers_im0.png,Case_N089,slice_002.npy,0.047552354633808136
2_attention_layer,2_layers_im0.png,Case_N089,slice_003.npy,0.03556355834007263
2_attention_layer,2_layers_im0.png,Case_N089,slice_004.npy,0.04034510999917984
2_attention_layer,2_layers_im0.png,Case_N089,slice_005.npy,0.051721494644880295
2_attention_layer,2_layers_im0.png,Case_N089,slice_006.npy,0.04596828296780586
2_attention_layer,2_layers_im0.png,Case_P001,slice_000.npy,0.08161910623311996
2_attention_layer,2_layers_im0.png,Case_P001,slice_001.npy,0.10266002267599106
2_attention_layer,2_layers_im0.png,Case_P001,slice_002.npy,0.09464365243911743
2_attention_layer,2_layers_im0.png,Case_P001,slice_003.npy,0.08689934760332108
2_attention_layer,2_layers_im0.png,Case_P001,slice_004.npy,0.08624516427516937
2_attention_layer,2_layers_im0.png,Case_P001,slice_005.npy,0.10196340084075928
2_attention_layer,2_layers_im0.png,Case_P001,slice_006.npy,0.08320251852273941
2_attention_layer,2_layers_im0.png,Case_P001,slice_007.npy,0.06630869209766388
2_attention_layer,2_layers_im0.png,Case_P001,slice_008.npy,0.05524495244026184
2_attention_layer,2_layers_im0.png,Case_P001,slice_009.npy,0.04017011821269989
2_attention_layer,2_layers_im0.png,Case_P002,slice_000.npy,0.03159184753894806
2_attention_layer,2_layers_im0.png,Case_P002,slice_001.npy,0.04857032373547554
2_attention_layer,2_layers_im0.png,Case_P002,slice_002.npy,0.047446057200431824
2_attention_layer,2_layers_im0.png,Case_P002,slice_003.npy,0.04463125020265579
2_attention_layer,2_layers_im0.png,Case_P002,slice_004.npy,0.05697469040751457
2_attention_layer,2_layers_im0.png,Case_P002,slice_005.npy,0.05945301800966263
2_attention_layer,2_layers_im0.png,Case_P002,slice_006.npy,0.05631822347640991
2_attention_layer,2_layers_im0.png,Case_P002,slice_007.npy,0.06623968482017517
2_attention_layer,2_layers_im0.png,Case_P003,slice_000.npy,0.036995768547058105
2_attention_layer,2_layers_im0.png,Case_P003,slice_001.npy,0.029373912140727043
2_attention_layer,2_layers_im0.png,Case_P003,slice_002.npy,0.04160158336162567
2_attention_layer,2_layers_im0.png,Case_P003,slice_003.npy,0.04556875303387642
2_attention_layer,2_layers_im0.png,Case_P003,slice_004.npy,0.04884243384003639
2_attention_layer,2_layers_im0.png,Case_P003,slice_005.npy,0.05274210870265961
2_attention_layer,2_layers_im0.png,Case_P003,slice_006.npy,0.05468624085187912
2_attention_layer,2_layers_im0.png,Case_P003,slice_007.npy,0.06911927461624146
2_attention_layer,2_layers_im0.png,Case_P004,slice_000.npy,0.04545390605926514
2_attention_layer,2_layers_im0.png,Case_P004,slice_001.npy,0.03980918601155281
2_attention_layer,2_layers_im0.png,Case_P004,slice_002.npy,0.037101007997989655
2_attention_layer,2_layers_im0.png,Case_P004,slice_003.npy,0.04991411417722702
2_attention_layer,2_layers_im0.png,Case_P004,slice_004.npy,0.04742669314146042
2_attention_layer,2_layers_im0.png,Case_P004,slice_005.npy,0.03827015310525894
2_attention_layer,2_layers_im0.png,Case_P005,slice_000.npy,0.05200589820742607
2_attention_layer,2_layers_im0.png,Case_P005,slice_001.npy,0.042219359427690506
2_attention_layer,2_layers_im0.png,Case_P005,slice_002.npy,0.039668913930654526
2_attention_layer,2_layers_im0.png,Case_P005,slice_003.npy,0.0728277638554573
2_attention_layer,2_layers_im0.png,Case_P005,slice_004.npy,0.07822513580322266
2_attention_layer,2_layers_im0.png,Case_P005,slice_005.npy,0.06617647409439087
2_attention_layer,2_layers_im0.png,Case_P005,slice_006.npy,0.05219044163823128
2_attention_layer,2_layers_im0.png,Case_P007,slice_000.npy,0.05465839430689812
2_attention_layer,2_layers_im0.png,Case_P007,slice_001.npy,0.051427245140075684
2_attention_layer,2_layers_im0.png,Case_P007,slice_002.npy,0.03856916353106499
2_attention_layer,2_layers_im0.png,Case_P007,slice_003.npy,0.04067593067884445
2_attention_layer,2_layers_im0.png,Case_P007,slice_004.npy,0.05089298635721207
2_attention_layer,2_layers_im0.png,Case_P007,slice_005.npy,0.04322577267885208
2_attention_layer,2_layers_im0.png,Case_P007,slice_006.npy,0.0564289316534996
2_attention_layer,2_layers_im0.png,Case_P008,slice_000.npy,0.07043905556201935
2_attention_layer,2_layers_im0.png,Case_P008,slice_001.npy,0.0744672566652298
2_attention_layer,2_layers_im0.png,Case_P008,slice_002.npy,0.03554549813270569
2_attention_layer,2_layers_im0.png,Case_P008,slice_003.npy,0.032973479479551315
2_attention_layer,2_layers_im0.png,Case_P008,slice_004.npy,0.032221898436546326
2_attention_layer,2_layers_im0.png,Case_P008,slice_005.npy,0.03573409840464592
2_attention_layer,2_layers_im0.png,Case_P008,slice_006.npy,0.042295604944229126
2_attention_layer,2_layers_im0.png,Case_P008,slice_007.npy,0.03425665944814682
2_attention_layer,2_layers_im0.png,Case_P009,slice_000.npy,0.028285730630159378
2_attention_layer,2_layers_im0.png,Case_P009,slice_001.npy,0.0386086106300354
2_attention_layer,2_layers_im0.png,Case_P009,slice_002.npy,0.037756673991680145
2_attention_layer,2_layers_im0.png,Case_P009,slice_003.npy,0.032263193279504776
2_attention_layer,2_layers_im0.png,Case_P009,slice_004.npy,0.029836174100637436
2_attention_layer,2_layers_im0.png,Case_P009,slice_005.npy,0.035796117037534714
2_attention_layer,2_layers_im0.png,Case_P009,slice_006.npy,0.042708683758974075
2_attention_layer,2_layers_im0.png,Case_P009,slice_007.npy,0.05199939385056496
2_attention_layer,2_layers_im0.png,Case_P010,slice_000.npy,0.06197185814380646
2_attention_layer,2_layers_im0.png,Case_P010,slice_001.npy,0.05368157848715782
2_attention_layer,2_layers_im0.png,Case_P010,slice_002.npy,0.04097281023859978
2_attention_layer,2_layers_im0.png,Case_P010,slice_003.npy,0.048887379467487335
2_attention_layer,2_layers_im0.png,Case_P010,slice_004.npy,0.04495939984917641
2_attention_layer,2_layers_im0.png,Case_P010,slice_005.npy,0.04124292731285095
2_attention_layer,2_layers_im0.png,Case_P010,slice_006.npy,0.05502422899007797
2_attention_layer,2_layers_im0.png,Case_P011,slice_000.npy,0.040730684995651245
2_attention_layer,2_layers_im0.png,Case_P011,slice_001.npy,0.023566290736198425
2_attention_layer,2_layers_im0.png,Case_P011,slice_002.npy,0.027819795534014702
2_attention_layer,2_layers_im0.png,Case_P011,slice_003.npy,0.04226554557681084
2_attention_layer,2_layers_im0.png,Case_P011,slice_004.npy,0.03597298637032509
2_attention_layer,2_layers_im0.png,Case_P011,slice_005.npy,0.04543508589267731
2_attention_layer,2_layers_im0.png,Case_P011,slice_006.npy,0.0546041838824749
2_attention_layer,2_layers_im0.png,Case_P015,slice_000.npy,0.04856594651937485
2_attention_layer,2_layers_im0.png,Case_P015,slice_001.npy,0.05036477372050285
2_attention_layer,2_layers_im0.png,Case_P015,slice_002.npy,0.05382528528571129
2_attention_layer,2_layers_im0.png,Case_P015,slice_003.npy,0.033038750290870667
2_attention_layer,2_layers_im0.png,Case_P015,slice_004.npy,0.046460870653390884
2_attention_layer,2_layers_im0.png,Case_P015,slice_005.npy,0.0479901023209095
2_attention_layer,2_layers_im0.png,Case_P015,slice_006.npy,0.036220233887434006
2_attention_layer,2_layers_im0.png,Case_P015,slice_007.npy,0.04015160724520683
2_attention_layer,2_layers_im0.png,Case_P015,slice_008.npy,0.03859381750226021
2_attention_layer,2_layers_im0.png,Case_P017,slice_000.npy,0.03964119032025337
2_attention_layer,2_layers_im0.png,Case_P017,slice_001.npy,0.023418497294187546
2_attention_layer,2_layers_im0.png,Case_P017,slice_002.npy,0.03015880286693573
2_attention_layer,2_layers_im0.png,Case_P017,slice_003.npy,0.029685575515031815
2_attention_layer,2_layers_im0.png,Case_P017,slice_004.npy,0.05655430629849434
2_attention_layer,2_layers_im0.png,Case_P017,slice_005.npy,0.07321421056985855
2_attention_layer,2_layers_im0.png,Case_P017,slice_006.npy,0.04428485780954361
2_attention_layer,2_layers_im0.png,Case_P019,slice_000.npy,0.047248680144548416
2_attention_layer,2_layers_im0.png,Case_P019,slice_001.npy,0.031170614063739777
2_attention_layer,2_layers_im0.png,Case_P019,slice_002.npy,0.03708214685320854
2_attention_layer,2_layers_im0.png,Case_P019,slice_003.npy,0.05934438109397888
2_attention_layer,2_layers_im0.png,Case_P019,slice_004.npy,0.04482775181531906
2_attention_layer,2_layers_im0.png,Case_P019,slice_005.npy,0.04929906129837036
2_attention_layer,2_layers_im0.png,Case_P019,slice_006.npy,0.03227822482585907
2_attention_layer,2_layers_im0.png,Case_P019,slice_007.npy,0.03640582412481308
2_attention_layer,2_layers_im0.png,Case_P019,slice_008.npy,0.04161915183067322
2_attention_layer,2_layers_im0.png,Case_P021,slice_000.npy,0.07232457399368286
2_attention_layer,2_layers_im0.png,Case_P021,slice_001.npy,0.06910963356494904
2_attention_layer,2_layers_im0.png,Case_P021,slice_002.npy,0.07007909566164017
2_attention_layer,2_layers_im0.png,Case_P021,slice_003.npy,0.08151876926422119
2_attention_layer,2_layers_im0.png,Case_P021,slice_004.npy,0.06955458223819733
